,feature_image,label_image
4168,Features_v2.939.tif,Labels_v2.939.tif
948,Features.1104.tif,Labels.1104.tif
2443,Features.966.tif,Labels.966.tif
4803,Features_v2.878.tif,Labels_v2.878.tif
3408,Features.606.tif,Labels.606.tif
6478,Features_v2.147.tif,Labels_v2.147.tif
4923,Features_v2.727.tif,Labels_v2.727.tif
5618,Features_v2.901.tif,Labels_v2.901.tif
3502,Features_v2.470.tif,Labels_v2.470.tif
1764,Features.659.tif,Labels.659.tif
2491,Features.1036.tif,Labels.1036.tif
4789,Features_v2.1062.tif,Labels_v2.1062.tif
1172,Features.198.tif,Labels.198.tif
3105,Features.526.tif,Labels.526.tif
1984,Features.865.tif,Labels.865.tif
3546,Features_v2.905.tif,Labels_v2.905.tif
3972,Features_v2.883.tif,Labels_v2.883.tif
2053,Features.919.tif,Labels.919.tif
4309,Features_v2.722.tif,Labels_v2.722.tif
3781,Features_v2.338.tif,Labels_v2.338.tif
6564,Features_v2.84.tif,Labels_v2.84.tif
5512,Features_v2.504.tif,Labels_v2.504.tif
5224,Features_v2.677.tif,Labels_v2.677.tif
1711,Features.132.tif,Labels.132.tif
5186,Features_v2.488.tif,Labels_v2.488.tif
691,Features.939.tif,Labels.939.tif
5819,Features_v2.482.tif,Labels_v2.482.tif
2235,Features.801.tif,Labels.801.tif
4142,Features_v2.463.tif,Labels_v2.463.tif
2085,Features.451.tif,Labels.451.tif
348,Features.559.tif,Labels.559.tif
5191,Features_v2.66.tif,Labels_v2.66.tif
4146,Features_v2.24.tif,Labels_v2.24.tif
3722,Features_v2.287.tif,Labels_v2.287.tif
392,Features.373.tif,Labels.373.tif
2365,Features.1087.tif,Labels.1087.tif
5844,Features_v2.711.tif,Labels_v2.711.tif
6036,Features_v2.320.tif,Labels_v2.320.tif
3288,Features.1336.tif,Labels.1336.tif
642,Features.123.tif,Labels.123.tif
4156,Features_v2.924.tif,Labels_v2.924.tif
5076,Features_v2.729.tif,Labels_v2.729.tif
2362,Features.741.tif,Labels.741.tif
5979,Features_v2.827.tif,Labels_v2.827.tif
5693,Features_v2.731.tif,Labels_v2.731.tif
3160,Features.285.tif,Labels.285.tif
1738,Features.327.tif,Labels.327.tif
3233,Features.190.tif,Labels.190.tif
5562,Features_v2.731.tif,Labels_v2.731.tif
5759,Features_v2.34.tif,Labels_v2.34.tif
1343,Features.720.tif,Labels.720.tif
2989,Features.967.tif,Labels.967.tif
22,Features.22.tif,Labels.22.tif
5639,Features_v2.1051.tif,Labels_v2.1051.tif
5547,Features_v2.500.tif,Labels_v2.500.tif
6366,Features_v2.197.tif,Labels_v2.197.tif
2264,Features.818.tif,Labels.818.tif
1122,Features.392.tif,Labels.392.tif
5399,Features_v2.857.tif,Labels_v2.857.tif
4547,Features_v2.65.tif,Labels_v2.65.tif
5192,Features_v2.900.tif,Labels_v2.900.tif
3920,Features_v2.303.tif,Labels_v2.303.tif
925,Features.875.tif,Labels.875.tif
628,Features.175.tif,Labels.175.tif
3273,Features.1191.tif,Labels.1191.tif
2614,Features.285.tif,Labels.285.tif
229,Features.1029.tif,Labels.1029.tif
6450,Features_v2.717.tif,Labels_v2.717.tif
3780,Features_v2.891.tif,Labels_v2.891.tif
774,Features.233.tif,Labels.233.tif
5267,Features_v2.264.tif,Labels_v2.264.tif
3607,Features_v2.37.tif,Labels_v2.37.tif
967,Features.416.tif,Labels.416.tif
2086,Features.31.tif,Labels.31.tif
6264,Features_v2.485.tif,Labels_v2.485.tif
3096,Features.851.tif,Labels.851.tif
3122,Features.514.tif,Labels.514.tif
2064,Features.988.tif,Labels.988.tif
1994,Features.394.tif,Labels.394.tif
1067,Features.944.tif,Labels.944.tif
2488,Features.711.tif,Labels.711.tif
1556,Features.415.tif,Labels.415.tif
5382,Features_v2.426.tif,Labels_v2.426.tif
5247,Features_v2.979.tif,Labels_v2.979.tif
2395,Features.577.tif,Labels.577.tif
453,Features.931.tif,Labels.931.tif
773,Features.727.tif,Labels.727.tif
4147,Features_v2.451.tif,Labels_v2.451.tif
6436,Features_v2.330.tif,Labels_v2.330.tif
3802,Features_v2.664.tif,Labels_v2.664.tif
4245,Features_v2.359.tif,Labels_v2.359.tif
4775,Features_v2.915.tif,Labels_v2.915.tif
5489,Features_v2.674.tif,Labels_v2.674.tif
1542,Features.798.tif,Labels.798.tif
577,Features.826.tif,Labels.826.tif
1098,Features.919.tif,Labels.919.tif
6290,Features_v2.755.tif,Labels_v2.755.tif
6449,Features_v2.799.tif,Labels_v2.799.tif
2407,Features.135.tif,Labels.135.tif
2149,Features.143.tif,Labels.143.tif
5518,Features_v2.102.tif,Labels_v2.102.tif
197,Features.985.tif,Labels.985.tif
5037,Features_v2.402.tif,Labels_v2.402.tif
3558,Features_v2.787.tif,Labels_v2.787.tif
137,Features.1223.tif,Labels.1223.tif
2419,Features.832.tif,Labels.832.tif
1832,Features.328.tif,Labels.328.tif
5664,Features_v2.960.tif,Labels_v2.960.tif
2304,Features.835.tif,Labels.835.tif
3511,Features_v2.946.tif,Labels_v2.946.tif
3505,Features_v2.679.tif,Labels_v2.679.tif
2541,Features.1173.tif,Labels.1173.tif
5165,Features_v2.790.tif,Labels_v2.790.tif
1529,Features.143.tif,Labels.143.tif
174,Features.490.tif,Labels.490.tif
4973,Features_v2.633.tif,Labels_v2.633.tif
2875,Features.588.tif,Labels.588.tif
2654,Features.555.tif,Labels.555.tif
2061,Features.61.tif,Labels.61.tif
4651,Features_v2.551.tif,Labels_v2.551.tif
549,Features.404.tif,Labels.404.tif
2232,Features.547.tif,Labels.547.tif
77,Features.733.tif,Labels.733.tif
274,Features.1033.tif,Labels.1033.tif
459,Features.276.tif,Labels.276.tif
1656,Features.357.tif,Labels.357.tif
1690,Features.1079.tif,Labels.1079.tif
151,Features.904.tif,Labels.904.tif
2012,Features.1083.tif,Labels.1083.tif
102,Features.339.tif,Labels.339.tif
494,Features.205.tif,Labels.205.tif
795,Features.745.tif,Labels.745.tif
2945,Features.1069.tif,Labels.1069.tif
5536,Features_v2.652.tif,Labels_v2.652.tif
6125,Features_v2.1001.tif,Labels_v2.1001.tif
3681,Features_v2.427.tif,Labels_v2.427.tif
4779,Features_v2.410.tif,Labels_v2.410.tif
4213,Features_v2.745.tif,Labels_v2.745.tif
6014,Features_v2.45.tif,Labels_v2.45.tif
6174,Features_v2.1023.tif,Labels_v2.1023.tif
610,Features.594.tif,Labels.594.tif
3370,Features.31.tif,Labels.31.tif
2804,Features.45.tif,Labels.45.tif
3200,Features.1250.tif,Labels.1250.tif
1794,Features.813.tif,Labels.813.tif
6273,Features_v2.165.tif,Labels_v2.165.tif
620,Features.1253.tif,Labels.1253.tif
508,Features.764.tif,Labels.764.tif
4320,Features_v2.762.tif,Labels_v2.762.tif
4566,Features_v2.538.tif,Labels_v2.538.tif
2694,Features.104.tif,Labels.104.tif
223,Features.838.tif,Labels.838.tif
1508,Features.929.tif,Labels.929.tif
3906,Features_v2.877.tif,Labels_v2.877.tif
5371,Features_v2.342.tif,Labels_v2.342.tif
5138,Features_v2.707.tif,Labels_v2.707.tif
5827,Features_v2.574.tif,Labels_v2.574.tif
1328,Features.40.tif,Labels.40.tif
587,Features.1067.tif,Labels.1067.tif
1170,Features.961.tif,Labels.961.tif
5243,Features_v2.641.tif,Labels_v2.641.tif
2492,Features.973.tif,Labels.973.tif
2328,Features.737.tif,Labels.737.tif
845,Features.1037.tif,Labels.1037.tif
5757,Features_v2.247.tif,Labels_v2.247.tif
5586,Features_v2.997.tif,Labels_v2.997.tif
2281,Features.669.tif,Labels.669.tif
5674,Features_v2.914.tif,Labels_v2.914.tif
448,Features.934.tif,Labels.934.tif
5305,Features_v2.66.tif,Labels_v2.66.tif
647,Features.647.tif,Labels.647.tif
6472,Features_v2.619.tif,Labels_v2.619.tif
2045,Features.345.tif,Labels.345.tif
536,Features.883.tif,Labels.883.tif
8,Features.1089.tif,Labels.1089.tif
438,Features.388.tif,Labels.388.tif
614,Features.1082.tif,Labels.1082.tif
3355,Features.826.tif,Labels.826.tif
100,Features.1038.tif,Labels.1038.tif
4115,Features_v2.436.tif,Labels_v2.436.tif
3993,Features_v2.824.tif,Labels_v2.824.tif
4855,Features_v2.895.tif,Labels_v2.895.tif
5223,Features_v2.674.tif,Labels_v2.674.tif
4049,Features_v2.586.tif,Labels_v2.586.tif
4574,Features_v2.375.tif,Labels_v2.375.tif
2968,Features.703.tif,Labels.703.tif
2179,Features.950.tif,Labels.950.tif
5615,Features_v2.814.tif,Labels_v2.814.tif
1930,Features.301.tif,Labels.301.tif
3007,Features.849.tif,Labels.849.tif
3892,Features_v2.920.tif,Labels_v2.920.tif
2729,Features.816.tif,Labels.816.tif
2108,Features.254.tif,Labels.254.tif
1477,Features.680.tif,Labels.680.tif
75,Features.336.tif,Labels.336.tif
3385,Features.323.tif,Labels.323.tif
532,Features.979.tif,Labels.979.tif
166,Features.13.tif,Labels.13.tif
2371,Features.405.tif,Labels.405.tif
5221,Features_v2.91.tif,Labels_v2.91.tif
3230,Features.571.tif,Labels.571.tif
1628,Features.930.tif,Labels.930.tif
2245,Features.351.tif,Labels.351.tif
769,Features.789.tif,Labels.789.tif
815,Features.406.tif,Labels.406.tif
317,Features.620.tif,Labels.620.tif
1266,Features.635.tif,Labels.635.tif
3862,Features_v2.529.tif,Labels_v2.529.tif
2319,Features.769.tif,Labels.769.tif
1428,Features.1066.tif,Labels.1066.tif
5796,Features_v2.756.tif,Labels_v2.756.tif
5351,Features_v2.364.tif,Labels_v2.364.tif
1229,Features.211.tif,Labels.211.tif
6600,Features_v2.362.tif,Labels_v2.362.tif
2042,Features.745.tif,Labels.745.tif
3926,Features_v2.233.tif,Labels_v2.233.tif
4432,Features_v2.84.tif,Labels_v2.84.tif
6269,Features_v2.186.tif,Labels_v2.186.tif
4514,Features_v2.522.tif,Labels_v2.522.tif
3981,Features_v2.99.tif,Labels_v2.99.tif
2011,Features.395.tif,Labels.395.tif
1158,Features.962.tif,Labels.962.tif
1379,Features.592.tif,Labels.592.tif
2664,Features.2.tif,Labels.2.tif
6015,Features_v2.596.tif,Labels_v2.596.tif
5449,Features_v2.437.tif,Labels_v2.437.tif
2401,Features.880.tif,Labels.880.tif
2517,Features.657.tif,Labels.657.tif
1873,Features.64.tif,Labels.64.tif
2738,Features.517.tif,Labels.517.tif
3091,Features.889.tif,Labels.889.tif
743,Features.955.tif,Labels.955.tif
4180,Features_v2.906.tif,Labels_v2.906.tif
750,Features.221.tif,Labels.221.tif
171,Features.340.tif,Labels.340.tif
497,Features.749.tif,Labels.749.tif
2283,Features.10.tif,Labels.10.tif
350,Features.553.tif,Labels.553.tif
3128,Features.390.tif,Labels.390.tif
196,Features.1027.tif,Labels.1027.tif
49,Features.332.tif,Labels.332.tif
3899,Features_v2.931.tif,Labels_v2.931.tif
388,Features.27.tif,Labels.27.tif
2725,Features.756.tif,Labels.756.tif
1127,Features.685.tif,Labels.685.tif
1918,Features.1005.tif,Labels.1005.tif
3650,Features_v2.209.tif,Labels_v2.209.tif
3431,Features.862.tif,Labels.862.tif
6102,Features_v2.709.tif,Labels_v2.709.tif
32,Features.354.tif,Labels.354.tif
6638,Features_v2.777.tif,Labels_v2.777.tif
2995,Features.1204.tif,Labels.1204.tif
3134,Features.554.tif,Labels.554.tif
5546,Features_v2.249.tif,Labels_v2.249.tif
1156,Features.94.tif,Labels.94.tif
3971,Features_v2.321.tif,Labels_v2.321.tif
2158,Features.378.tif,Labels.378.tif
945,Features.1058.tif,Labels.1058.tif
3609,Features_v2.94.tif,Labels_v2.94.tif
4894,Features_v2.393.tif,Labels_v2.393.tif
1334,Features.1105.tif,Labels.1105.tif
1023,Features.410.tif,Labels.410.tif
3401,Features.11.tif,Labels.11.tif
2073,Features.1041.tif,Labels.1041.tif
2760,Features.929.tif,Labels.929.tif
1478,Features.927.tif,Labels.927.tif
4865,Features_v2.169.tif,Labels_v2.169.tif
6124,Features_v2.972.tif,Labels_v2.972.tif
3800,Features_v2.801.tif,Labels_v2.801.tif
902,Features.64.tif,Labels.64.tif
2855,Features.628.tif,Labels.628.tif
929,Features.846.tif,Labels.846.tif
6306,Features_v2.940.tif,Labels_v2.940.tif
3278,Features.1097.tif,Labels.1097.tif
3051,Features.617.tif,Labels.617.tif
5358,Features_v2.658.tif,Labels_v2.658.tif
887,Features.1015.tif,Labels.1015.tif
1566,Features.633.tif,Labels.633.tif
5213,Features_v2.91.tif,Labels_v2.91.tif
4081,Features_v2.507.tif,Labels_v2.507.tif
2327,Features.381.tif,Labels.381.tif
4880,Features_v2.156.tif,Labels_v2.156.tif
4123,Features_v2.121.tif,Labels_v2.121.tif
3477,Features.406.tif,Labels.406.tif
4135,Features_v2.989.tif,Labels_v2.989.tif
1046,Features.237.tif,Labels.237.tif
4965,Features_v2.607.tif,Labels_v2.607.tif
3371,Features.412.tif,Labels.412.tif
6524,Features_v2.7.tif,Labels_v2.7.tif
670,Features.18.tif,Labels.18.tif
975,Features.1340.tif,Labels.1340.tif
6350,Features_v2.182.tif,Labels_v2.182.tif
3452,Features.261.tif,Labels.261.tif
920,Features.464.tif,Labels.464.tif
5751,Features_v2.189.tif,Labels_v2.189.tif
2253,Features.60.tif,Labels.60.tif
4144,Features_v2.319.tif,Labels_v2.319.tif
506,Features.1083.tif,Labels.1083.tif
557,Features.824.tif,Labels.824.tif
2898,Features.633.tif,Labels.633.tif
6089,Features_v2.398.tif,Labels_v2.398.tif
6080,Features_v2.173.tif,Labels_v2.173.tif
5357,Features_v2.61.tif,Labels_v2.61.tif
4784,Features_v2.249.tif,Labels_v2.249.tif
4000,Features_v2.471.tif,Labels_v2.471.tif
1169,Features.90.tif,Labels.90.tif
1349,Features.64.tif,Labels.64.tif
1326,Features.385.tif,Labels.385.tif
3435,Features.739.tif,Labels.739.tif
6118,Features_v2.141.tif,Labels_v2.141.tif
1727,Features.673.tif,Labels.673.tif
3551,Features_v2.199.tif,Labels_v2.199.tif
4139,Features_v2.1004.tif,Labels_v2.1004.tif
2643,Features.1109.tif,Labels.1109.tif
1676,Features.987.tif,Labels.987.tif
1791,Features.761.tif,Labels.761.tif
643,Features.831.tif,Labels.831.tif
3884,Features_v2.388.tif,Labels_v2.388.tif
3894,Features_v2.934.tif,Labels_v2.934.tif
2861,Features.507.tif,Labels.507.tif
1603,Features.589.tif,Labels.589.tif
5760,Features_v2.738.tif,Labels_v2.738.tif
2185,Features.1063.tif,Labels.1063.tif
547,Features.458.tif,Labels.458.tif
1347,Features.975.tif,Labels.975.tif
232,Features.70.tif,Labels.70.tif
6312,Features_v2.554.tif,Labels_v2.554.tif
1452,Features.423.tif,Labels.423.tif
5577,Features_v2.181.tif,Labels_v2.181.tif
1444,Features.667.tif,Labels.667.tif
6161,Features_v2.938.tif,Labels_v2.938.tif
4949,Features_v2.57.tif,Labels_v2.57.tif
3527,Features_v2.99.tif,Labels_v2.99.tif
5282,Features_v2.842.tif,Labels_v2.842.tif
167,Features.654.tif,Labels.654.tif
3704,Features_v2.237.tif,Labels_v2.237.tif
6426,Features_v2.406.tif,Labels_v2.406.tif
3868,Features_v2.683.tif,Labels_v2.683.tif
6318,Features_v2.656.tif,Labels_v2.656.tif
4087,Features_v2.1063.tif,Labels_v2.1063.tif
66,Features.1016.tif,Labels.1016.tif
2421,Features.1052.tif,Labels.1052.tif
806,Features.868.tif,Labels.868.tif
3596,Features_v2.265.tif,Labels_v2.265.tif
4846,Features_v2.908.tif,Labels_v2.908.tif
2977,Features.1023.tif,Labels.1023.tif
3384,Features.113.tif,Labels.113.tif
4807,Features_v2.521.tif,Labels_v2.521.tif
1161,Features.615.tif,Labels.615.tif
6454,Features_v2.325.tif,Labels_v2.325.tif
3840,Features_v2.507.tif,Labels_v2.507.tif
4829,Features_v2.608.tif,Labels_v2.608.tif
2299,Features.223.tif,Labels.223.tif
6141,Features_v2.765.tif,Labels_v2.765.tif
3623,Features_v2.1018.tif,Labels_v2.1018.tif
6179,Features_v2.201.tif,Labels_v2.201.tif
3196,Features.17.tif,Labels.17.tif
5341,Features_v2.915.tif,Labels_v2.915.tif
871,Features.324.tif,Labels.324.tif
3529,Features_v2.252.tif,Labels_v2.252.tif
4718,Features_v2.975.tif,Labels_v2.975.tif
4893,Features_v2.466.tif,Labels_v2.466.tif
4263,Features_v2.724.tif,Labels_v2.724.tif
6440,Features_v2.780.tif,Labels_v2.780.tif
2739,Features.506.tif,Labels.506.tif
1620,Features.85.tif,Labels.85.tif
3651,Features_v2.563.tif,Labels_v2.563.tif
5315,Features_v2.518.tif,Labels_v2.518.tif
1201,Features.229.tif,Labels.229.tif
6225,Features_v2.220.tif,Labels_v2.220.tif
3634,Features_v2.468.tif,Labels_v2.468.tif
6538,Features_v2.239.tif,Labels_v2.239.tif
3559,Features_v2.226.tif,Labels_v2.226.tif
5652,Features_v2.883.tif,Labels_v2.883.tif
1006,Features.602.tif,Labels.602.tif
4019,Features_v2.794.tif,Labels_v2.794.tif
6501,Features_v2.148.tif,Labels_v2.148.tif
2238,Features.504.tif,Labels.504.tif
3797,Features_v2.912.tif,Labels_v2.912.tif
1974,Features.950.tif,Labels.950.tif
6401,Features_v2.449.tif,Labels_v2.449.tif
4229,Features_v2.266.tif,Labels_v2.266.tif
5742,Features_v2.973.tif,Labels_v2.973.tif
5802,Features_v2.760.tif,Labels_v2.760.tif
2727,Features.444.tif,Labels.444.tif
6410,Features_v2.815.tif,Labels_v2.815.tif
648,Features.961.tif,Labels.961.tif
3199,Features.762.tif,Labels.762.tif
5055,Features_v2.465.tif,Labels_v2.465.tif
4004,Features_v2.937.tif,Labels_v2.937.tif
4219,Features_v2.465.tif,Labels_v2.465.tif
6515,Features_v2.302.tif,Labels_v2.302.tif
1322,Features.55.tif,Labels.55.tif
109,Features.817.tif,Labels.817.tif
3727,Features_v2.825.tif,Labels_v2.825.tif
1687,Features.889.tif,Labels.889.tif
5329,Features_v2.869.tif,Labels_v2.869.tif
5408,Features_v2.1033.tif,Labels_v2.1033.tif
104,Features.240.tif,Labels.240.tif
827,Features.1034.tif,Labels.1034.tif
1612,Features.1071.tif,Labels.1071.tif
1524,Features.1064.tif,Labels.1064.tif
2399,Features.331.tif,Labels.331.tif
2529,Features.984.tif,Labels.984.tif
6383,Features_v2.897.tif,Labels_v2.897.tif
6458,Features_v2.313.tif,Labels_v2.313.tif
2124,Features.863.tif,Labels.863.tif
4548,Features_v2.837.tif,Labels_v2.837.tif
1635,Features.633.tif,Labels.633.tif
5984,Features_v2.661.tif,Labels_v2.661.tif
5289,Features_v2.865.tif,Labels_v2.865.tif
249,Features.617.tif,Labels.617.tif
5038,Features_v2.447.tif,Labels_v2.447.tif
5270,Features_v2.543.tif,Labels_v2.543.tif
808,Features.895.tif,Labels.895.tif
1966,Features.158.tif,Labels.158.tif
2836,Features.493.tif,Labels.493.tif
4735,Features_v2.306.tif,Labels_v2.306.tif
504,Features.1021.tif,Labels.1021.tif
4178,Features_v2.116.tif,Labels_v2.116.tif
1647,Features.619.tif,Labels.619.tif
4461,Features_v2.835.tif,Labels_v2.835.tif
4972,Features_v2.577.tif,Labels_v2.577.tif
3208,Features.845.tif,Labels.845.tif
5376,Features_v2.216.tif,Labels_v2.216.tif
5437,Features_v2.986.tif,Labels_v2.986.tif
4678,Features_v2.759.tif,Labels_v2.759.tif
4674,Features_v2.648.tif,Labels_v2.648.tif
1641,Features.226.tif,Labels.226.tif
2607,Features.711.tif,Labels.711.tif
3026,Features.984.tif,Labels.984.tif
2527,Features.59.tif,Labels.59.tif
6222,Features_v2.698.tif,Labels_v2.698.tif
3811,Features_v2.1041.tif,Labels_v2.1041.tif
5365,Features_v2.398.tif,Labels_v2.398.tif
3125,Features.342.tif,Labels.342.tif
1823,Features.333.tif,Labels.333.tif
1631,Features.1025.tif,Labels.1025.tif
1944,Features.646.tif,Labels.646.tif
5317,Features_v2.148.tif,Labels_v2.148.tif
5669,Features_v2.481.tif,Labels_v2.481.tif
6047,Features_v2.301.tif,Labels_v2.301.tif
2833,Features.441.tif,Labels.441.tif
4442,Features_v2.872.tif,Labels_v2.872.tif
5231,Features_v2.1005.tif,Labels_v2.1005.tif
5427,Features_v2.292.tif,Labels_v2.292.tif
302,Features.1240.tif,Labels.1240.tif
3928,Features_v2.62.tif,Labels_v2.62.tif
6105,Features_v2.817.tif,Labels_v2.817.tif
4484,Features_v2.18.tif,Labels_v2.18.tif
5788,Features_v2.920.tif,Labels_v2.920.tif
3828,Features_v2.618.tif,Labels_v2.618.tif
4690,Features_v2.657.tif,Labels_v2.657.tif
3936,Features_v2.1021.tif,Labels_v2.1021.tif
1503,Features.665.tif,Labels.665.tif
3772,Features_v2.620.tif,Labels_v2.620.tif
2620,Features.1084.tif,Labels.1084.tif
3272,Features.530.tif,Labels.530.tif
6439,Features_v2.166.tif,Labels_v2.166.tif
4360,Features_v2.668.tif,Labels_v2.668.tif
134,Features.491.tif,Labels.491.tif
2726,Features.79.tif,Labels.79.tif
3845,Features_v2.637.tif,Labels_v2.637.tif
3547,Features_v2.844.tif,Labels_v2.844.tif
4378,Features_v2.294.tif,Labels_v2.294.tif
5526,Features_v2.210.tif,Labels_v2.210.tif
812,Features.432.tif,Labels.432.tif
2678,Features.957.tif,Labels.957.tif
1564,Features.403.tif,Labels.403.tif
4666,Features_v2.696.tif,Labels_v2.696.tif
5862,Features_v2.312.tif,Labels_v2.312.tif
823,Features.873.tif,Labels.873.tif
4339,Features_v2.330.tif,Labels_v2.330.tif
4039,Features_v2.899.tif,Labels_v2.899.tif
2612,Features.613.tif,Labels.613.tif
6385,Features_v2.99.tif,Labels_v2.99.tif
3087,Features.1113.tif,Labels.1113.tif
4100,Features_v2.223.tif,Labels_v2.223.tif
1107,Features.397.tif,Labels.397.tif
1120,Features.181.tif,Labels.181.tif
1331,Features.677.tif,Labels.677.tif
3671,Features_v2.2.tif,Labels_v2.2.tif
2056,Features.304.tif,Labels.304.tif
6295,Features_v2.447.tif,Labels_v2.447.tif
1753,Features.774.tif,Labels.774.tif
720,Features.131.tif,Labels.131.tif
1317,Features.657.tif,Labels.657.tif
1883,Features.137.tif,Labels.137.tif
483,Features.765.tif,Labels.765.tif
2366,Features.87.tif,Labels.87.tif
1795,Features.780.tif,Labels.780.tif
4729,Features_v2.541.tif,Labels_v2.541.tif
2566,Features.235.tif,Labels.235.tif
3472,Features.219.tif,Labels.219.tif
711,Features.989.tif,Labels.989.tif
1069,Features.275.tif,Labels.275.tif
697,Features.78.tif,Labels.78.tif
4990,Features_v2.805.tif,Labels_v2.805.tif
3008,Features.1102.tif,Labels.1102.tif
4511,Features_v2.526.tif,Labels_v2.526.tif
353,Features.522.tif,Labels.522.tif
2458,Features.1012.tif,Labels.1012.tif
445,Features.920.tif,Labels.920.tif
744,Features.742.tif,Labels.742.tif
1187,Features.618.tif,Labels.618.tif
2652,Features.9.tif,Labels.9.tif
2495,Features.1278.tif,Labels.1278.tif
4224,Features_v2.318.tif,Labels_v2.318.tif
3381,Features.570.tif,Labels.570.tif
2997,Features.859.tif,Labels.859.tif
6473,Features_v2.230.tif,Labels_v2.230.tif
3738,Features_v2.179.tif,Labels_v2.179.tif
6150,Features_v2.967.tif,Labels_v2.967.tif
1235,Features.434.tif,Labels.434.tif
2816,Features.450.tif,Labels.450.tif
2580,Features.440.tif,Labels.440.tif
2942,Features.765.tif,Labels.765.tif
1208,Features.666.tif,Labels.666.tif
1976,Features.308.tif,Labels.308.tif
3669,Features_v2.455.tif,Labels_v2.455.tif
5173,Features_v2.557.tif,Labels_v2.557.tif
1420,Features.308.tif,Labels.308.tif
4345,Features_v2.297.tif,Labels_v2.297.tif
718,Features.591.tif,Labels.591.tif
2009,Features.487.tif,Labels.487.tif
3236,Features.668.tif,Labels.668.tif
